API NO.,PlatLink,District,Lease,Well Number,Permitted Operator,County,Status Date,Status Number,Wellbore Profiles,Filing Purpose,Amend,Total Depth,Stacked Lateral Parent Well DP #,Status,PlatFilePath
32946702,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946702&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LDc5rAHE9pzH6E5mBwUWzgC2zIruQ_Qx3flEGidnksvy87sMMxO5IyBiJxx4DeITdUE68bnBtuaHWDh381RT5MXOZ3zYD60zzv3lsmqKCQJBGTi4X5f0SrT2qLtezt2jwYHG_zTbPDz7Jq3jkQFDCacXLtzW933RChAE2Ycd-7FaGxORN0BuwpT--VaYefzSaMeXnU_myUjeXKpMrGVYpOggqPp7Oj3NiQ3svuBuVjhlV4UwDh9sgxBMHHqzMkLt8rH_6wsfymphEl3Br-V8Wtz_FCvdSkr3EYBnEUJGxULKFlUCZY0rg3-V_VfgDjqxLQCAAA,32946702,Links Images GIS Viewer Completion,08,MARION EAST L 36-25 (61494),6212H,"DE IV OPERATING, LLC(100168)",MIDLAND,Submitted: 12/28/2023 Approved: 01/30/2024,895661,Horizontal,New Drill,Y,10605,data/plat_files/6212H/32946702.tif
32946703,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946703&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LDc5rAHE9pzH6E5mBwUWzgC2zIruQ_Qx3flEGidnksvy87sMMxO5IyBiJxx4DeITdUE68bnBtuaHWDh381RT5MXOZ3zYD60zzv3lsmqKCQJBGTi4X5f0SrT2qLtezt2jwYHG_zTbPDz7Jq3jkQFDCacXLtzW933RChAE2Ycd-7FaGxORN0BuwpT--VaYefzSaMeXnU_myUjeXKpMrGVYpOggqPp7Oj3NiQ3svuBuVjhlV4UwDh9sgxBMHHqzMkLt8rH_6wsfymphEl3Br-V8Wtz_FCvdSkr3EYBnEUJGxULKFlUCZY0rg3-V_VfgDjqxLQCAAA,32946703,Links Images GIS Viewer Completion,08,MARION EAST O 36-25 (61496),6215H,"DE IV OPERATING, LLC(100168)",MIDLAND,Submitted: 12/28/2023 Approved: 01/30/2024,895662,Horizontal,New Drill,Y,10605,data/plat_files/6215H/32946703.tif
32945225,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32945225&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LDS5LAHE9JzH6E5mBwUWzgC2zIruQ_Qx3flEGidnksvy87sMMxO5IyBiJxx4HeIdVkH64bnGpuKHWHm381Jj6MXOZ3zYD60z1v3lsmyKCQJBGTiYXcoaZVpbdB2nR3aR4O9Df5pMvh5cc0bR6ICehPOrtm7re46IhSgCRMOe_diNNZnotbAbsJUfr6W2Pp81Kj7V91NZs5InlyqTGyl2CSo4GRaO_iDDcmN7H5gLhZ4oRcFME6fzEMQTJy6cPLKLfLxPyvLX0tawahbg9_K-LU5fqyWupQV1lEAZ1HCRsUC7llUCa5o3Br8r-q_AMZk8Pm0AgAA,32945225,Links Images GIS Viewer Completion,08,NOBLES (39040),3025SH,XTO ENERGY INC.(945936),MIDLAND,Submitted: 01/02/2024 Approved: 01/08/2024,873337,Horizontal,New Drill,Y,9462,data/plat_files/3025SH/32945225.tif
32946761,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946761&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LDS5LAHE9JzH6E5mBwUWzgC2zIruQ_Qx3flEGidnksvy87sMMxO5IyBiJxx4HeIdVkH64bnGpuKHWHm381Jj6MXOZ3zYD60z1v3lsmyKCQJBGTiYXcoaZVpbdB2nR3aR4O9Df5pMvh5cc0bR6ICehPOrtm7re46IhSgCRMOe_diNNZnotbAbsJUfr6W2Pp81Kj7V91NZs5InlyqTGyl2CSo4GRaO_iDDcmN7H5gLhZ4oRcFME6fzEMQTJy6cPLKLfLxPyvLX0tawahbg9_K-LU5fqyWupQV1lEAZ1HCRsUC7llUCa5o3Br8r-q_AMZk8Pm0AgAA,32946761,Links Images GIS Viewer Completion,08,BUSBY (61987),1HM,APACHE CORPORATION(027200),MIDLAND,Submitted: 01/03/2024 Approved: 01/05/2024,896235,Horizontal,New Drill,N,12000,data/plat_files/1HM/32946761.tif
32946762,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946762&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LDS5LAHE9JzH6E5mBwUWzgC2zIruQ_Qx3flEGidnksvy87sMMxO5IyBiJxx4HeIdVkH64bnGpuKHWHm381Jj6MXOZ3zYD60z1v3lsmyKCQJBGTiYXcoaZVpbdB2nR3aR4O9Df5pMvh5cc0bR6ICehPOrtm7re46IhSgCRMOe_diNNZnotbAbsJUfr6W2Pp81Kj7V91NZs5InlyqTGyl2CSo4GRaO_iDDcmN7H5gLhZ4oRcFME6fzEMQTJy6cPLKLfLxPyvLX0tawahbg9_K-LU5fqyWupQV1lEAZ1HCRsUC7llUCa5o3Br8r-q_AMZk8Pm0AgAA,32946762,Links Images GIS Viewer Completion,08,BUSBY (61987),2HM,APACHE CORPORATION(027200),MIDLAND,Submitted: 01/03/2024 Approved: 01/05/2024,896236,Horizontal,New Drill,N,12000,data/plat_files/2HM/32946762.tif
32946763,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946763&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LDS5LAHE9JzH6E5mBwUWzgC2zIruQ_Qx3flEGidnksvy87sMMxO5IyBiJxx4HeIdVkH64bnGpuKHWHm381Jj6MXOZ3zYD60z1v3lsmyKCQJBGTiYXcoaZVpbdB2nR3aR4O9Df5pMvh5cc0bR6ICehPOrtm7re46IhSgCRMOe_diNNZnotbAbsJUfr6W2Pp81Kj7V91NZs5InlyqTGyl2CSo4GRaO_iDDcmN7H5gLhZ4oRcFME6fzEMQTJy6cPLKLfLxPyvLX0tawahbg9_K-LU5fqyWupQV1lEAZ1HCRsUC7llUCa5o3Br8r-q_AMZk8Pm0AgAA,32946763,Links Images GIS Viewer Completion,08,BUSBY (61987),3HM,APACHE CORPORATION(027200),MIDLAND,Submitted: 01/03/2024 Approved: 01/05/2024,896238,Horizontal,New Drill,N,12000,data/plat_files/3HM/32946763.tif
32946764,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946764&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LDS5LAHE9JzH6E5mBwUWzgC2zIruQ_Qx3flEGidnksvy87sMMxO5IyBiJxx4HeIdVkH64bnGpuKHWHm381Jj6MXOZ3zYD60z1v3lsmyKCQJBGTiYXcoaZVpbdB2nR3aR4O9Df5pMvh5cc0bR6ICehPOrtm7re46IhSgCRMOe_diNNZnotbAbsJUfr6W2Pp81Kj7V91NZs5InlyqTGyl2CSo4GRaO_iDDcmN7H5gLhZ4oRcFME6fzEMQTJy6cPLKLfLxPyvLX0tawahbg9_K-LU5fqyWupQV1lEAZ1HCRsUC7llUCa5o3Br8r-q_AMZk8Pm0AgAA,32946764,Links Images GIS Viewer Completion,08,BUSBY (61987),4HM,APACHE CORPORATION(027200),MIDLAND,Submitted: 01/03/2024 Approved: 01/05/2024,896239,Horizontal,New Drill,N,12000,data/plat_files/4HM/32946764.tif
32946765,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946765&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LDS5LAHE9JzH6E5mBwUWzgC2zIruQ_Qx3flEGidnksvy87sMMxO5IyBiJxx4HeIdVkH64bnGpuKHWHm381Jj6MXOZ3zYD60z1v3lsmyKCQJBGTiYXcoaZVpbdB2nR3aR4O9Df5pMvh5cc0bR6ICehPOrtm7re46IhSgCRMOe_diNNZnotbAbsJUfr6W2Pp81Kj7V91NZs5InlyqTGyl2CSo4GRaO_iDDcmN7H5gLhZ4oRcFME6fzEMQTJy6cPLKLfLxPyvLX0tawahbg9_K-LU5fqyWupQV1lEAZ1HCRsUC7llUCa5o3Br8r-q_AMZk8Pm0AgAA,32946765,Links Images GIS Viewer Completion,08,NOBLES BLUE 3328,01H,"CONTINENTAL RESOURCES, INC.(173777)",MIDLAND,Submitted: 01/03/2024 Approved: 01/09/2024,896273,Horizontal,New Drill,N,12000,data/plat_files/01H/32946765.tif
13543901,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=13543901&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LDS5LAHE9JzH6E5mBwUWzgC2zIruQ_Qx3flEGidnksvy87sMMxO5IyBiJxx4HeIdVkH64bnGpuKHWHm381Jj6MXOZ3zYD60z1v3lsmyKCQJBGTiYXcoaZVpbdB2nR3aR4O9Df5pMvh5cc0bR6ICehPOrtm7re46IhSgCRMOe_diNNZnotbAbsJUfr6W2Pp81Kj7V91NZs5InlyqTGyl2CSo4GRaO_iDDcmN7H5gLhZ4oRcFME6fzEMQTJy6cPLKLfLxPyvLX0tawahbg9_K-LU5fqyWupQV1lEAZ1HCRsUC7llUCa5o3Br8r-q_AMZk8Pm0AgAA,13543901,Links Images GIS Viewer Completion,08,MILLARD 'D',102,"RING ENERGY, INC.(712382)",ECTOR,Submitted: 01/08/2024 Approved: 01/11/2024,881783,Directional,New Drill,Y,8500,data/plat_files/102/13543901.tif
32946770,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946770&rrcActionMan=H4sIAAAAAAAAAM1Qy2rDMBD8Gvdo9LDS5LAHE9JzH6E5mBwUWzgC2zIruQ_Qx3flEGidnksvy87sMMxO5IyBiJxx4HeIdVkH64bnGpuKHWHm381Jj6MXOZ3zYD60z1v3lsmyKCQJBGTiYXcoaZVpbdB2nR3aR4O9Df5pMvh5cc0bR6ICehPOrtm7re46IhSgCRMOe_diNNZnotbAbsJUfr6W2Pp81Kj7V91NZs5InlyqTGyl2CSo4GRaO_iDDcmN7H5gLhZ4oRcFME6fzEMQTJy6cPLKLfLxPyvLX0tawahbg9_K-LU5fqyWupQV1lEAZ1HCRsUC7llUCa5o3Br8r-q_AMZk8Pm0AgAA,32946770,Links Images GIS Viewer Completion,08,ATE205,1,"ATMOS ENERGY,WEST TEXAS DIVISION(036603)",MIDLAND,Submitted: 01/08/2024 Approved: 01/22/2024,896403,Vertical,New Drill,N,360,data/plat_files/1/32946770.tif
