API NO.,PlatLink,District,Lease,Well Number,Permitted Operator,County,Status Date,Status Number,Wellbore Profiles,Filing Purpose,Amend,Total Depth,Stacked Lateral Parent Well DP #,Status,PlatFilePath
32946737,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946737&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3s1FnMwoR03aShWZgsFFs4AtsyI7kP0Md35BBona5LN8PMmeFydRU4YyACZxz4A2Jd1t7YYV9jU7ETzPxdn9U4OpHSOvX6Q7m0tW-JLLNM0oGARDxtjyW1MrYNmq4zQ_ussTfe7SaNn1fVtLF0lEGv_cU2B7tRXUcgB9R-wuFgX7TC-kKoAHZnpnLztsTWpaNC1b-qbtKzR9LkMk_ERop1rMU6whzOujWDOxofNUn0x8zFYl7ciwwYp_fMRdAYWX5l8sYWLvmfReZuUa1gVK3Gb5H8mh8_Vcu76BWKIICzIEEwFjJ4ZCGnNqwI3iv8xx_4AhjfkK3BAgAA,32946737,Links Images GIS Viewer Completion,08,BUCHANAN W17E (62167),5H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/08/2023 Approved: 01/25/2024,895842,Horizontal,New Drill,N,10300,
32946738,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946738&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3s1FnMwoR03aShWZgsFFs4AtsyI7kP0Md35BBona5LN8PMmeFydRU4YyACZxz4A2Jd1t7YYV9jU7ETzPxdn9U4OpHSOvX6Q7m0tW-JLLNM0oGARDxtjyW1MrYNmq4zQ_ussTfe7SaNn1fVtLF0lEGv_cU2B7tRXUcgB9R-wuFgX7TC-kKoAHZnpnLztsTWpaNC1b-qbtKzR9LkMk_ERop1rMU6whzOujWDOxofNUn0x8zFYl7ciwwYp_fMRdAYWX5l8sYWLvmfReZuUa1gVK3Gb5H8mh8_Vcu76BWKIICzIEEwFjJ4ZCGnNqwI3iv8xx_4AhjfkK3BAgAA,32946738,Links Images GIS Viewer Completion,08,BUCHANAN C17F (62157),6H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/08/2023 Approved: 01/25/2024,895843,Horizontal,New Drill,N,10300,
32946739,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946739&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3s1FnMwoR03aShWZgsFFs4AtsyI7kP0Md35BBona5LN8PMmeFydRU4YyACZxz4A2Jd1t7YYV9jU7ETzPxdn9U4OpHSOvX6Q7m0tW-JLLNM0oGARDxtjyW1MrYNmq4zQ_ussTfe7SaNn1fVtLF0lEGv_cU2B7tRXUcgB9R-wuFgX7TC-kKoAHZnpnLztsTWpaNC1b-qbtKzR9LkMk_ERop1rMU6whzOujWDOxofNUn0x8zFYl7ciwwYp_fMRdAYWX5l8sYWLvmfReZuUa1gVK3Gb5H8mh8_Vcu76BWKIICzIEEwFjJ4ZCGnNqwI3iv8xx_4AhjfkK3BAgAA,32946739,Links Images GIS Viewer Completion,08,BUCHANAN C17G (62196),7H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/08/2023 Approved: 01/25/2024,895844,Horizontal,New Drill,N,10300,
32946740,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946740&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3s1FnMwoR03aShWZgsFFs4AtsyI7kP0Md35BBona5LN8PMmeFydRU4YyACZxz4A2Jd1t7YYV9jU7ETzPxdn9U4OpHSOvX6Q7m0tW-JLLNM0oGARDxtjyW1MrYNmq4zQ_ussTfe7SaNn1fVtLF0lEGv_cU2B7tRXUcgB9R-wuFgX7TC-kKoAHZnpnLztsTWpaNC1b-qbtKzR9LkMk_ERop1rMU6whzOujWDOxofNUn0x8zFYl7ciwwYp_fMRdAYWX5l8sYWLvmfReZuUa1gVK3Gb5H8mh8_Vcu76BWKIICzIEEwFjJ4ZCGnNqwI3iv8xx_4AhjfkK3BAgAA,32946740,Links Images GIS Viewer Completion,08,BUCHANAN C17H (62241),8H,"PIONEER NATURAL RES. USA, INC.(665748)",MIDLAND,Submitted: 12/08/2023 Approved: 01/10/2024,895845,Horizontal,New Drill,N,10300,
38940928,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=38940928&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3s1FnMwoR03aShWZgsFFs4AtsyI7kP0Md35BBona5LN8PMmeFydRU4YyACZxz4A2Jd1t7YYV9jU7ETzPxdn9U4OpHSOvX6Q7m0tW-JLLNM0oGARDxtjyW1MrYNmq4zQ_ussTfe7SaNn1fVtLF0lEGv_cU2B7tRXUcgB9R-wuFgX7TC-kKoAHZnpnLztsTWpaNC1b-qbtKzR9LkMk_ERop1rMU6whzOujWDOxofNUn0x8zFYl7ciwwYp_fMRdAYWX5l8sYWLvmfReZuUa1gVK3Gb5H8mh8_Vcu76BWKIICzIEEwFjJ4ZCGnNqwI3iv8xx_4AhjfkK3BAgAA,38940928,Links Images GIS Viewer Completion,08,BLACK BEAR STATE F (61559),8A,"VITAL ENERGY, INC.(100951)",REEVES,Submitted: 12/07/2023 Approved: 01/19/2024,895171,Horizontal,New Drill,Y,11000,
38940927,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=38940927&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3s1FnMwoR03aShWZgsFFs4AtsyI7kP0Md35BBona5LN8PMmeFydRU4YyACZxz4A2Jd1t7YYV9jU7ETzPxdn9U4OpHSOvX6Q7m0tW-JLLNM0oGARDxtjyW1MrYNmq4zQ_ussTfe7SaNn1fVtLF0lEGv_cU2B7tRXUcgB9R-wuFgX7TC-kKoAHZnpnLztsTWpaNC1b-qbtKzR9LkMk_ERop1rMU6whzOujWDOxofNUn0x8zFYl7ciwwYp_fMRdAYWX5l8sYWLvmfReZuUa1gVK3Gb5H8mh8_Vcu76BWKIICzIEEwFjJ4ZCGnNqwI3iv8xx_4AhjfkK3BAgAA,38940927,Links Images GIS Viewer Completion,08,BLACK BEAR STATE E (61558),7B,"VITAL ENERGY, INC.(100951)",REEVES,Submitted: 12/07/2023 Approved: 01/19/2024,895170,Horizontal,New Drill,Y,11000,
38940926,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=38940926&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3s1FnMwoR03aShWZgsFFs4AtsyI7kP0Md35BBona5LN8PMmeFydRU4YyACZxz4A2Jd1t7YYV9jU7ETzPxdn9U4OpHSOvX6Q7m0tW-JLLNM0oGARDxtjyW1MrYNmq4zQ_ussTfe7SaNn1fVtLF0lEGv_cU2B7tRXUcgB9R-wuFgX7TC-kKoAHZnpnLztsTWpaNC1b-qbtKzR9LkMk_ERop1rMU6whzOujWDOxofNUn0x8zFYl7ciwwYp_fMRdAYWX5l8sYWLvmfReZuUa1gVK3Gb5H8mh8_Vcu76BWKIICzIEEwFjJ4ZCGnNqwI3iv8xx_4AhjfkK3BAgAA,38940926,Links Images GIS Viewer Completion,08,BLACK BEAR STATE D (61557),6A,"VITAL ENERGY, INC.(100951)",REEVES,Submitted: 12/08/2023 Approved: 01/25/2024,895169,Horizontal,New Drill,Y,11000,
38940962,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=38940962&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3sYC9mYUK7bpPQLEwWii0cgW2ZkdwH6OM7cgi0Ttelm2HmzHC5ugqcMRCBMw78AbGpGm_suGuwrdkJFv6uz2qanEhpnXr9oVza2bdEVlkm6UBAIp4ejxW1MrYtmr43Y_escTDevcwaP6-qaWvpKINB-4ttD3ar-p5ADqj9jOPB7rXC5kKoAHZnpnbLtsLOpZNCNbyqftaLR9LkMk_EVooy1qKMMIez7szojsZHTRL9MXOxmlf3IgPG6T1LETRGll-ZvLGVS_5nkblbVBuYVKfxWyS_5sdP9foueoUyCOAsSBCMhQwKFnJqw4bgvcJ__IEvfzS4ksECAAA,38940962,Links Images GIS Viewer Completion,08,DOC SEUSS A (61842),331H,"PERMIAN RESOURCES OPERATING, LLC(100852)",REEVES,Submitted: 12/12/2023 Approved: 01/12/2024,895877,Horizontal,New Drill,N,11700,
38940960,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=38940960&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3sYC9mYUK7bpPQLEwWii0cgW2ZkdwH6OM7cgi0Ttelm2HmzHC5ugqcMRCBMw78AbGpGm_suGuwrdkJFv6uz2qanEhpnXr9oVza2bdEVlkm6UBAIp4ejxW1MrYtmr43Y_escTDevcwaP6-qaWvpKINB-4ttD3ar-p5ADqj9jOPB7rXC5kKoAHZnpnbLtsLOpZNCNbyqftaLR9LkMk_EVooy1qKMMIez7szojsZHTRL9MXOxmlf3IgPG6T1LETRGll-ZvLGVS_5nkblbVBuYVKfxWyS_5sdP9foueoUyCOAsSBCMhQwKFnJqw4bgvcJ__IEvfzS4ksECAAA,38940960,Links Images GIS Viewer Completion,08,SHARKTOOTH 3-4 (51998),9TB,DIAMONDBACK E&P LLC(217012),REEVES,Submitted: 12/12/2023 Approved: 01/11/2024,895874,Horizontal,New Drill,N,13000,
38940963,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=38940963&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3sYC9mYUK7bpPQLEwWii0cgW2ZkdwH6OM7cgi0Ttelm2HmzHC5ugqcMRCBMw78AbGpGm_suGuwrdkJFv6uz2qanEhpnXr9oVza2bdEVlkm6UBAIp4ejxW1MrYtmr43Y_escTDevcwaP6-qaWvpKINB-4ttD3ar-p5ADqj9jOPB7rXC5kKoAHZnpnbLtsLOpZNCNbyqftaLR9LkMk_EVooy1qKMMIez7szojsZHTRL9MXOxmlf3IgPG6T1LETRGll-ZvLGVS_5nkblbVBuYVKfxWyS_5sdP9foueoUyCOAsSBCMhQwKFnJqw4bgvcJ__IEvfzS4ksECAAA,38940963,Links Images GIS Viewer Completion,08,DOC SEUSS B (61843),332H,"PERMIAN RESOURCES OPERATING, LLC(100852)",REEVES,Submitted: 12/12/2023 Approved: 01/18/2024,895878,Horizontal,New Drill,N,11700,
38940966,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=38940966&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3sYC9mYUK7bpPQLEwWii0cgW2ZkdwH6OM7cgi0Ttelm2HmzHC5ugqcMRCBMw78AbGpGm_suGuwrdkJFv6uz2qanEhpnXr9oVza2bdEVlkm6UBAIp4ejxW1MrYtmr43Y_escTDevcwaP6-qaWvpKINB-4ttD3ar-p5ADqj9jOPB7rXC5kKoAHZnpnbLtsLOpZNCNbyqftaLR9LkMk_EVooy1qKMMIez7szojsZHTRL9MXOxmlf3IgPG6T1LETRGll-ZvLGVS_5nkblbVBuYVKfxWyS_5sdP9foueoUyCOAsSBCMhQwKFnJqw4bgvcJ__IEvfzS4ksECAAA,38940966,Links Images GIS Viewer Completion,08,LUCY PREWIT A (62118),333H,"PERMIAN RESOURCES OPERATING, LLC(100852)",REEVES,Submitted: 12/14/2023 Approved: 01/11/2024,895926,Horizontal,New Drill,N,11700,
32944998,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32944998&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3sYC9mYUK7bpPQLEwWii0cgW2ZkdwH6OM7cgi0Ttelm2HmzHC5ugqcMRCBMw78AbGpGm_suGuwrdkJFv6uz2qanEhpnXr9oVza2bdEVlkm6UBAIp4ejxW1MrYtmr43Y_escTDevcwaP6-qaWvpKINB-4ttD3ar-p5ADqj9jOPB7rXC5kKoAHZnpnbLtsLOpZNCNbyqftaLR9LkMk_EVooy1qKMMIez7szojsZHTRL9MXOxmlf3IgPG6T1LETRGll-ZvLGVS_5nkblbVBuYVKfxWyS_5sdP9foueoUyCOAsSBCMhQwKFnJqw4bgvcJ__IEvfzS4ksECAAA,32944998,Links Images GIS Viewer Completion,08,MB (58284),10H,FIREBIRD ENERGY II LLC(101413),MIDLAND,Submitted: 12/13/2023 Approved: 01/11/2024,870552,Horizontal,New Drill,Y,10000,
32944999,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32944999&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3sYC9mYUK7bpPQLEwWii0cgW2ZkdwH6OM7cgi0Ttelm2HmzHC5ugqcMRCBMw78AbGpGm_suGuwrdkJFv6uz2qanEhpnXr9oVza2bdEVlkm6UBAIp4ejxW1MrYtmr43Y_escTDevcwaP6-qaWvpKINB-4ttD3ar-p5ADqj9jOPB7rXC5kKoAHZnpnbLtsLOpZNCNbyqftaLR9LkMk_EVooy1qKMMIez7szojsZHTRL9MXOxmlf3IgPG6T1LETRGll-ZvLGVS_5nkblbVBuYVKfxWyS_5sdP9foueoUyCOAsSBCMhQwKFnJqw4bgvcJ__IEvfzS4ksECAAA,32944999,Links Images GIS Viewer Completion,08,MB (58284),11H,FIREBIRD ENERGY II LLC(101413),MIDLAND,Submitted: 12/13/2023 Approved: 01/11/2024,870555,Horizontal,New Drill,Y,11000,
32946195,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946195&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3sYC9mYUK7bpPQLEwWii0cgW2ZkdwH6OM7cgi0Ttelm2HmzHC5ugqcMRCBMw78AbGpGm_suGuwrdkJFv6uz2qanEhpnXr9oVza2bdEVlkm6UBAIp4ejxW1MrYtmr43Y_escTDevcwaP6-qaWvpKINB-4ttD3ar-p5ADqj9jOPB7rXC5kKoAHZnpnbLtsLOpZNCNbyqftaLR9LkMk_EVooy1qKMMIez7szojsZHTRL9MXOxmlf3IgPG6T1LETRGll-ZvLGVS_5nkblbVBuYVKfxWyS_5sdP9foueoUyCOAsSBCMhQwKFnJqw4bgvcJ__IEvfzS4ksECAAA,32946195,Links Images GIS Viewer Completion,08,LELA 7-18 D,142,ENDEAVOR ENERGY RESOURCES L.P.(251726),MIDLAND,Submitted: 12/14/2023 Approved: 01/25/2024,889063,Horizontal,New Drill,Y,11000,
32946744,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32946744&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3sYC9mYUK7bpPQLEwWii0cgW2ZkdwH6OM7cgi0Ttelm2HmzHC5ugqcMRCBMw78AbGpGm_suGuwrdkJFv6uz2qanEhpnXr9oVza2bdEVlkm6UBAIp4ejxW1MrYtmr43Y_escTDevcwaP6-qaWvpKINB-4ttD3ar-p5ADqj9jOPB7rXC5kKoAHZnpnbLtsLOpZNCNbyqftaLR9LkMk_EVooy1qKMMIez7szojsZHTRL9MXOxmlf3IgPG6T1LETRGll-ZvLGVS_5nkblbVBuYVKfxWyS_5sdP9foueoUyCOAsSBCMhQwKFnJqw4bgvcJ__IEvfzS4ksECAAA,32946744,Links Images GIS Viewer Completion,08,WTH 10-3 D (51656),243,ENDEAVOR ENERGY RESOURCES L.P.(251726),MIDLAND,Submitted: 12/14/2023 Approved: 01/10/2024,895918,Horizontal,New Drill,N,13000,
38940975,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=38940975&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3sYC9mYUK7bpPQLEwWii0cgW2ZkdwH6OM7cgi0Ttelm2HmzHC5ugqcMRCBMw78AbGpGm_suGuwrdkJFv6uz2qanEhpnXr9oVza2bdEVlkm6UBAIp4ejxW1MrYtmr43Y_escTDevcwaP6-qaWvpKINB-4ttD3ar-p5ADqj9jOPB7rXC5kKoAHZnpnbLtsLOpZNCNbyqftaLR9LkMk_EVooy1qKMMIez7szojsZHTRL9MXOxmlf3IgPG6T1LETRGll-ZvLGVS_5nkblbVBuYVKfxWyS_5sdP9foueoUyCOAsSBCMhQwKFnJqw4bgvcJ__IEvfzS4ksECAAA,38940975,Links Images GIS Viewer Completion,08,LUCY PREWIT B (62085),334H,"PERMIAN RESOURCES OPERATING, LLC(100852)",REEVES,Submitted: 12/14/2023 Approved: 01/11/2024,895927,Horizontal,New Drill,N,11700,
32944996,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32944996&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3sYC9mYUK7bpPQLEwWii0cgW2ZkdwH6OM7cgi0Ttelm2HmzHC5ugqcMRCBMw78AbGpGm_suGuwrdkJFv6uz2qanEhpnXr9oVza2bdEVlkm6UBAIp4ejxW1MrYtmr43Y_escTDevcwaP6-qaWvpKINB-4ttD3ar-p5ADqj9jOPB7rXC5kKoAHZnpnbLtsLOpZNCNbyqftaLR9LkMk_EVooy1qKMMIez7szojsZHTRL9MXOxmlf3IgPG6T1LETRGll-ZvLGVS_5nkblbVBuYVKfxWyS_5sdP9foueoUyCOAsSBCMhQwKFnJqw4bgvcJ__IEvfzS4ksECAAA,32944996,Links Images GIS Viewer Completion,08,MB (58284),8H,FIREBIRD ENERGY II LLC(101413),MIDLAND,Submitted: 12/15/2023 Approved: 01/25/2024,870549,Horizontal,New Drill,Y,10000,
32944997,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32944997&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3sEC9mYUK77iM0C5OFYgtFYFtmJPcB-viOHAKt03XpZpg5M1yuriJnDETkjAO_Q2zrNlg3PrfYNewIC3_XJzVNXuS0zoP-UD437i2TdVFIOhCQiYf7Q02tTG2Htu_taB41Djb4p1nj50U17xwdFTDocHbd3u1U3xMoAXWYcdy7F62wPRPaArsx0_hlW6Px-aRQDa-qn_XikTS5LDOxk6JKdVslWMJJGzv6gw1Jk0R_zFys5tW9KIBxes9SBI2JlRcmr2zlkv9ZZP4a1QYmZTR-i-TX_PixWd8lr8BZFKlIEIzFAioWS2rjhuCtxH_8gi8xZe6fwgIAAA,32944997,Links Images GIS Viewer Completion,08,MB (58284),9H,FIREBIRD ENERGY II LLC(101413),MIDLAND,Submitted: 12/15/2023 Approved: 01/25/2024,870550,Horizontal,New Drill,Y,10000,
32945000,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32945000&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3sEC9mYUK77iM0C5OFYgtFYFtmJPcB-viOHAKt03XpZpg5M1yuriJnDETkjAO_Q2zrNlg3PrfYNewIC3_XJzVNXuS0zoP-UD437i2TdVFIOhCQiYf7Q02tTG2Htu_taB41Djb4p1nj50U17xwdFTDocHbd3u1U3xMoAXWYcdy7F62wPRPaArsx0_hlW6Px-aRQDa-qn_XikTS5LDOxk6JKdVslWMJJGzv6gw1Jk0R_zFys5tW9KIBxes9SBI2JlRcmr2zlkv9ZZP4a1QYmZTR-i-TX_PixWd8lr8BZFKlIEIzFAioWS2rjhuCtxH_8gi8xZe6fwgIAAA,32945000,Links Images GIS Viewer Completion,08,MB (58284),12H,FIREBIRD ENERGY II LLC(101413),MIDLAND,Submitted: 12/15/2023 Approved: 01/25/2024,870556,Horizontal,New Drill,Y,9000,
32942691,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32942691&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3sEC9mYUK77iM0C5OFYgtFYFtmJPcB-viOHAKt03XpZpg5M1yuriJnDETkjAO_Q2zrNlg3PrfYNewIC3_XJzVNXuS0zoP-UD437i2TdVFIOhCQiYf7Q02tTG2Htu_taB41Djb4p1nj50U17xwdFTDocHbd3u1U3xMoAXWYcdy7F62wPRPaArsx0_hlW6Px-aRQDa-qn_XikTS5LDOxk6JKdVslWMJJGzv6gw1Jk0R_zFys5tW9KIBxes9SBI2JlRcmr2zlkv9ZZP4a1QYmZTR-i-TX_PixWd8lr8BZFKlIEIzFAioWS2rjhuCtxH_8gi8xZe6fwgIAAA,32942691,Links Images GIS Viewer Completion,08,WTH 10-3 G (51698),272,ENDEAVOR ENERGY RESOURCES L.P.(251726),MIDLAND,Submitted: 12/18/2023 Approved: 01/22/2024,842404,Horizontal,New Drill,Y,11000,
32942692,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32942692&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3sEC9mYUK77iM0C5OFYgtFYFtmJPcB-viOHAKt03XpZpg5M1yuriJnDETkjAO_Q2zrNlg3PrfYNewIC3_XJzVNXuS0zoP-UD437i2TdVFIOhCQiYf7Q02tTG2Htu_taB41Djb4p1nj50U17xwdFTDocHbd3u1U3xMoAXWYcdy7F62wPRPaArsx0_hlW6Px-aRQDa-qn_XikTS5LDOxk6JKdVslWMJJGzv6gw1Jk0R_zFys5tW9KIBxes9SBI2JlRcmr2zlkv9ZZP4a1QYmZTR-i-TX_PixWd8lr8BZFKlIEIzFAioWS2rjhuCtxH_8gi8xZe6fwgIAAA,32942692,Links Images GIS Viewer Completion,08,WTH 10-3 H (51745),281,ENDEAVOR ENERGY RESOURCES L.P.(251726),MIDLAND,Submitted: 12/18/2023 Approved: 01/22/2024,842405,Horizontal,New Drill,Y,11000,
32942897,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32942897&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3sEC9mYUK77iM0C5OFYgtFYFtmJPcB-viOHAKt03XpZpg5M1yuriJnDETkjAO_Q2zrNlg3PrfYNewIC3_XJzVNXuS0zoP-UD437i2TdVFIOhCQiYf7Q02tTG2Htu_taB41Djb4p1nj50U17xwdFTDocHbd3u1U3xMoAXWYcdy7F62wPRPaArsx0_hlW6Px-aRQDa-qn_XikTS5LDOxk6JKdVslWMJJGzv6gw1Jk0R_zFys5tW9KIBxes9SBI2JlRcmr2zlkv9ZZP4a1QYmZTR-i-TX_PixWd8lr8BZFKlIEIzFAioWS2rjhuCtxH_8gi8xZe6fwgIAAA,32942897,Links Images GIS Viewer Completion,08,WTH 10-3 H (51745),282,ENDEAVOR ENERGY RESOURCES L.P.(251726),MIDLAND,Submitted: 12/18/2023 Approved: 01/23/2024,845184,Horizontal,New Drill,Y,11000,
38940987,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=38940987&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3sEC9mYUK77iM0C5OFYgtFYFtmJPcB-viOHAKt03XpZpg5M1yuriJnDETkjAO_Q2zrNlg3PrfYNewIC3_XJzVNXuS0zoP-UD437i2TdVFIOhCQiYf7Q02tTG2Htu_taB41Djb4p1nj50U17xwdFTDocHbd3u1U3xMoAXWYcdy7F62wPRPaArsx0_hlW6Px-aRQDa-qn_XikTS5LDOxk6JKdVslWMJJGzv6gw1Jk0R_zFys5tW9KIBxes9SBI2JlRcmr2zlkv9ZZP4a1QYmZTR-i-TX_PixWd8lr8BZFKlIEIzFAioWS2rjhuCtxH_8gi8xZe6fwgIAAA,38940987,Links Images GIS Viewer Completion,08,SANDY E (62109),3A,"VITAL ENERGY, INC.(100951)",REEVES,Submitted: 12/20/2023 Approved: 01/05/2024,896065,Horizontal,New Drill,N,11000,
38940506,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=38940506&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3sEC9mYUK77iM0C5OFYgtFYFtmJPcB-viOHAKt03XpZpg5M1yuriJnDETkjAO_Q2zrNlg3PrfYNewIC3_XJzVNXuS0zoP-UD437i2TdVFIOhCQiYf7Q02tTG2Htu_taB41Djb4p1nj50U17xwdFTDocHbd3u1U3xMoAXWYcdy7F62wPRPaArsx0_hlW6Px-aRQDa-qn_XikTS5LDOxk6JKdVslWMJJGzv6gw1Jk0R_zFys5tW9KIBxes9SBI2JlRcmr2zlkv9ZZP4a1QYmZTR-i-TX_PixWd8lr8BZFKlIEIzFAioWS2rjhuCtxH_8gi8xZe6fwgIAAA,38940506,Links Images GIS Viewer Completion,08,BULLEIT 12-15-16 UNIT (296253),233H,"PERMIAN RESOURCES OPERATING, LLC(100852)",REEVES,Submitted: 12/19/2023 Approved: 01/29/2024,888482,Horizontal,New Drill,Y,11000,
32944713,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=32944713&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3sEC9mYUK77iM0C5OFYgtFYFtmJPcB-viOHAKt03XpZpg5M1yuriJnDETkjAO_Q2zrNlg3PrfYNewIC3_XJzVNXuS0zoP-UD437i2TdVFIOhCQiYf7Q02tTG2Htu_taB41Djb4p1nj50U17xwdFTDocHbd3u1U3xMoAXWYcdy7F62wPRPaArsx0_hlW6Px-aRQDa-qn_XikTS5LDOxk6JKdVslWMJJGzv6gw1Jk0R_zFys5tW9KIBxes9SBI2JlRcmr2zlkv9ZZP4a1QYmZTR-i-TX_PixWd8lr8BZFKlIEIzFAioWS2rjhuCtxH_8gi8xZe6fwgIAAA,32944713,Links Images GIS Viewer Completion,08,MBE (61355),2H,FIREBIRD ENERGY II LLC(101413),MIDLAND,Submitted: 12/20/2023 Approved: 01/25/2024,889786,Horizontal,New Drill,Y,10000,
38940988,https://rrcsearch3.neubus.com/esd3-rrc/api.php?function=GetImage&api_no=38940988&rrcActionMan=H4sIAAAAAAAAAM2Ry2rDMBBFv8ZdGj3sEC9mYUK77iM0C5OFYgtFYFtmJPcB-viOHAKt03XpZpg5M1yuriJnDETkjAO_Q2zrNlg3PrfYNewIC3_XJzVNXuS0zoP-UD437i2TdVFIOhCQiYf7Q02tTG2Htu_taB41Djb4p1nj50U17xwdFTDocHbd3u1U3xMoAXWYcdy7F62wPRPaArsx0_hlW6Px-aRQDa-qn_XikTS5LDOxk6JKdVslWMJJGzv6gw1Jk0R_zFys5tW9KIBxes9SBI2JlRcmr2zlkv9ZZP4a1QYmZTR-i-TX_PixWd8lr8BZFKlIEIzFAioWS2rjhuCtxH_8gi8xZe6fwgIAAA,38940988,Links Images GIS Viewer Completion,08,PROVIDENCE,1H,LAKEWOOD ENERGY LLC(100119),REEVES,Submitted: 12/27/2023 Approved: 01/05/2024,896175,Horizontal,New Drill,N,13000,
